5	5	5	0.0377953	-0.465118	-0.321206
5	5	15	0.0159939	-0.26612	-0.284746
5	5	25	-0.179374	-0.149103	-0.278884
5	5	35	-0.282742	-0.178715	-0.321814
5	5	45	-0.389567	-0.341835	-0.468134
5	5	55	0.114163	-0.141767	0.522082
5	5	65	-0.323557	-0.11915	-0.155717
5	5	75	-0.663897	-0.0946822	-0.584621
5	5	85	-0.0561486	0.103275	-0.485811
5	15	5	-0.00497785	-0.460919	-0.185173
5	15	15	0.275959	0.908432	-0.908111
5	15	25	-0.354428	1.38	-0.995627
5	15	35	-0.496671	0.691359	-0.149889
5	15	45	0.0410071	-0.227364	-0.204888
5	15	55	0.00015198	-0.510268	0.220137
5	15	65	-0.565955	0.969327	-0.625683
5	15	75	-0.799821	1.46996	-0.404151
5	15	85	-0.770944	0.0809068	-0.30293
5	25	5	0.746528	-0.648261	-0.989655
5	25	15	0.668148	-0.419212	-3.03839
5	25	25	1.57976	-1.27613	-1.20129
5	25	35	1.34969	-2.28787	3.26154
5	25	45	1.7073	-1.55993	2.30129
5	25	55	-0.138106	-1.44161	-1.74079
5	25	65	-1.75699	-1.53011	-4.64253
5	25	75	-2.72744	-0.915637	-1.00135
5	25	85	-0.748069	-0.545485	0.180249
5	35	5	0.34439	-0.0625103	-0.830349
5	35	15	0.396035	-0.695303	-0.21327
5	35	25	2.07212	-2.93139	0.560186
5	35	35	2.98509	-3.86302	3.7346
5	35	45	1.78211	-1.33279	1.25887
5	35	55	0.611633	-0.966724	-0.598386
5	35	65	-1.3919	-2.71546	-2.52406
5	35	75	-1.00207	-2.26811	-0.858842
5	35	85	-0.246692	-0.935958	-0.0798593
5	45	5	0.140565	-0.0689309	-0.119803
5	45	15	0.0912188	-0.58246	0.282551
5	45	25	0.734923	-0.873993	0.325307
5	45	35	1.32642	-1.16218	1.51539
5	45	45	1.1796	-0.362468	0.616013
5	45	55	0.185434	-0.645806	-0.954297
5	45	65	-0.485669	-0.957056	-1.71056
5	45	75	-0.46849	-1.20355	-0.171077
5	45	85	-0.0747151	-0.54583	-0.39926
5	55	5	0.195163	-0.152229	0.146351
5	55	15	0.35261	0.249209	0.523855
5	55	25	0.496104	0.624699	0.0901261
5	55	35	0.666122	0.665233	0.541133
5	55	45	0.757891	0.643471	0.160104
5	55	55	0.271323	0.902679	-0.979914
5	55	65	-0.362707	1.17832	-1.39776
5	55	75	-0.340313	0.864626	-0.221551
5	55	85	-0.0677296	0.556729	-0.167105
5	65	5	0.243087	-1.04184	0.208665
5	65	15	0.871416	0.332437	-1.35878
5	65	25	2.14581	1.91741	-0.378752
5	65	35	1.71152	2.27952	2.53285
5	65	45	1.37161	-0.00514861	0.687587
5	65	55	0.399607	-0.074083	-0.505149
5	65	65	-1.07796	2.81021	-2.53702
5	65	75	-1.70354	2.84259	-0.71262
5	65	85	-0.087145	0.404209	0.11637
5	75	5	0.22397	-2.17596	-0.104448
5	75	15	1.69691	-3.41965	-3.2546
5	75	25	-0.291816	-4.86304	-3.18565
5	75	35	-0.064441	-1.65008	1.17915
5	75	45	1.25837	-0.498221	1.28752
5	75	55	0.220015	0.435083	-0.441898
5	75	65	-0.732796	-0.733358	-2.64817
5	75	75	-2.86264	-3.0279	-0.696516
5	75	85	-0.517594	-2.42555	1.44993
5	85	5	-0.0626356	-1.11172	-0.162619
5	85	15	0.0741465	-1.88604	-0.826814
5	85	25	-0.197878	-2.39701	-0.784105
5	85	35	-0.143803	-1.1691	-0.147362
5	85	45	0.054042	-0.46225	-0.285813
5	85	55	-0.245583	-0.126363	0.321832
5	85	65	-0.504075	-1.23125	-0.816066
5	85	75	-0.817597	-2.46453	-0.470844
5	85	85	-0.599137	-1.45526	-0.107758
15	5	5	-0.731305	-0.305975	-0.612196
15	5	15	1.04203	-0.461397	-1.31448
15	5	25	1.48471	-0.0879146	-0.353281
15	5	35	-0.273162	-0.0200512	0.212596
15	5	45	-1.53335	0.216345	0.437981
15	5	55	-0.70443	-0.326055	-0.0641031
15	5	65	1.01082	0.057776	-0.603541
15	5	75	1.09812	-0.0481511	-0.406574
15	5	85	-0.224516	-0.266466	-0.103611
15	15	5	-0.764954	-0.924051	-0.869374
15	15	15	1.51848	1.18855	-1.80377
15	15	25	1.93589	2.16581	-0.897868
15	15	35	0.0944875	1.13375	0.417845
15	15	45	-1.51146	-0.715469	1.15047
15	15	55	-0.163073	-0.83595	-0.931966
15	15	65	1.45607	1.05399	-1.25021
15	15	75	1.53053	1.34236	-0.328306
15	15	85	0.0685408	0.260114	0.284196
15	25	5	-1.33487	-1.72131	-2.16848
15	25	15	2.16738	-0.956898	-4.91943
15	25	25	5.02913	-2.53677	-0.558785
15	25	35	4.11402	-3.8332	4.53953
15	25	45	1.76191	-3.53243	4.51016
15	25	55	1.02571	-2.65408	-1.86299
15	25	65	2.63593	-1.69585	-3.8752
15	25	75	2.19907	-1.37689	-1.12152
15	25	85	0.321906	-1.75612	0.98885
15	35	5	-2.17972	-1.26175	-1.28723
15	35	15	0.238806	-2.3713	-1.85225
15	35	25	4.18333	-5.22576	1.93552
15	35	35	4.59193	-5.32562	3.21188
15	35	45	2.13212	-2.01322	1.425
15	35	55	1.55642	-1.84529	-1.26451
15	35	65	2.17442	-2.98159	-2.75309
15	35	75	1.24756	-2.56632	-1.20925
15	35	85	-0.589122	-1.72808	0.389638
15	45	5	-2.09037	-1.09234	-0.541399
15	45	15	-0.242515	-1.01418	-0.793376
15	45	25	2.33634	-2.53328	0.467694
15	45	35	3.81894	-2.47508	2.7154
15	45	45	1.04943	-0.859109	0.601801
