5	5	5	2.67	-3.42004	-3.49817
5	5	15	2.57464	-2.99247	-2.97363
5	5	25	2.83392	-3.60675	-3.32513
5	5	35	4.07718	-5.7026	-5.2589
5	5	45	4.66686	-6.16647	-5.95146
5	5	55	3.67525	-5.75767	-5.27207
5	5	65	3.08877	-5.27123	-4.99757
5	5	75	2.97512	-4.96977	-5.10707
5	5	85	3.7212	-5.08004	-6.1676
5	15	5	2.71037	-3.93829	-3.93523
5	15	15	2.75489	-2.88305	-2.72208
5	15	25	2.87509	-3.01328	-2.69083
5	15	35	3.44312	-4.7341	-4.36201
5	15	45	3.87036	-5.72968	-5.49516
5	15	55	3.24759	-5.16789	-4.73147
5	15	65	2.88239	-4.78571	-4.58642
5	15	75	2.79427	-5.11714	-5.19624
5	15	85	3.63392	-4.97162	-5.93365
5	25	5	2.64639	-5.07947	-5.12599
5	25	15	2.62402	-3.72837	-3.74124
5	25	25	2.5647	-2.60635	-2.59268
5	25	35	2.84593	-3.84954	-3.71623
5	25	45	2.78084	-4.95425	-4.80867
5	25	55	2.7036	-4.08561	-3.98922
5	25	65	2.69643	-3.90004	-3.79902
5	25	75	2.63654	-5.03442	-4.99028
5	25	85	3.00119	-5.10773	-5.54344
5	35	5	2.66414	-5.12322	-5.19189
5	35	15	2.6122	-4.03679	-4.01657
5	35	25	2.90166	-2.81546	-2.90643
5	35	35	2.87032	-3.29653	-3.10128
5	35	45	2.84132	-4.5055	-4.33659
5	35	55	2.63962	-3.7183	-3.71727
5	35	65	2.55602	-3.35887	-3.35901
5	35	75	2.59251	-4.87926	-4.83899
5	35	85	3.05404	-5.12079	-5.58115
5	45	5	2.58183	-5.10419	-5.09041
5	45	15	2.73593	-4.08522	-4.02283
5	45	25	3.68648	-3.4633	-3.08864
5	45	35	3.62301	-3.83641	-2.89016
5	45	45	3.81724	-4.7869	-3.64656
5	45	55	4.01612	-4.70039	-3.28203
5	45	65	3.15134	-3.78144	-3.22134
5	45	75	2.71411	-4.53132	-4.45004
5	45	85	2.81615	-5.16046	-5.30119
5	55	5	3.04703	-5.47392	-5.18606
5	55	15	3.36848	-4.71456	-4.73975
5	55	25	3.4639	-3.8367	-3.48954
5	55	35	3.60705	-4.8387	-3.98706
5	55	45	4.42501	-6.1187	-4.41403
5	55	55	4.63816	-4.96235	-2.96224
5	55	65	4.20936	-4.40499	-2.79823
5	55	75	3.7047	-4.72113	-3.97598
5	55	85	3.34773	-5.58132	-5.40303
5	65	5	3.40551	-5.51029	-5.14818
5	65	15	3.50762	-4.16426	-4.1876
5	65	25	3.63263	-4.14922	-3.76015
5	65	35	3.19113	-5.45007	-4.98144
5	65	45	3.74176	-5.76726	-4.91595
5	65	55	4.51125	-4.96921	-3.30108
5	65	65	4.26225	-4.62214	-2.97153
5	65	75	3.71375	-4.5919	-3.73009
5	65	85	3.23933	-5.39445	-5.4681
5	75	5	2.99097	-4.30097	-4.42291
5	75	15	3.03854	-3.30981	-3.23697
5	75	25	2.78918	-3.37893	-3.351
5	75	35	2.92845	-4.37305	-4.32473
5	75	45	3.0663	-3.84272	-4.07716
5	75	55	3.09073	-4.16916	-3.9894
5	75	65	2.78886	-3.17758	-3.08911
5	75	75	2.88487	-3.70327	-3.85835
5	75	85	3.19845	-5.20617	-5.59332
5	85	5	2.85039	-4.5114	-4.59182
5	85	15	2.60824	-3.24031	-3.233
5	85	25	2.68601	-3.17732	-3.08348
5	85	35	3.26499	-3.47278	-3.72208
5	85	45	3.48072	-3.35593	-3.85914
5	85	55	3.35955	-3.34631	-3.73515
5	85	65	2.6825	-3.41987	-3.3875
